log_id,full_log,data.protocol,data.url,decoder.name,rule.description,rule.groups,rule.id,rule.level
1408,"10.42.2.150 - - [12/May/2026:16:08:37 +0000] ""GET /redirect?to=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,web-accesslog,Common web attack.,"[""web"",""accesslog"",""attack""]",31104,6
1349,"10.42.2.150 - - [12/May/2026:16:17:52 +0000] ""GET /rest/admin.bak HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/admin.bak,web-accesslog,Suspicious URL access.,"[""web"",""appsec"",""attack""]",31516,6
1398,"10.42.1.207 - - [12/May/2026:16:09:11 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
436,"10.42.2.150 - - [12/May/2026:15:35:03 +0000] ""GET /rest/products/search?q=%27case+when+cast%28pg_sleep%2815.0%29+as+varchar%29+%3E+%27%27+then+0+else+1+end+--+ HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products/search?q=%27case+when+cast%28pg_sleep%2815.0%29+as+varchar%29+%3E+%27%27+then+0+else+1+end+--+,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sqlinjection"",""attack""]",31164,6
1365,"10.42.1.207 - - [12/May/2026:15:32:57 +0000] ""POST /th.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/th.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
138,"10.42.2.150 - - [12/May/2026:16:10:04 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Trident/7.0; rv:11.0) like Gecko""",GET,/api,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
760,"10.42.1.207 - - [12/May/2026:16:21:39 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
136,"10.42.2.150 - - [12/May/2026:16:17:54 +0000] ""GET /rest/admin%20-%20Copy%20(2) HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/admin%20-%20Copy%20(2),web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
546,"10.42.1.207 - - [12/May/2026:15:34:50 +0000] ""GET /redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop+and+exists+%28+select+%22java.lang.Thread.sleep%22%2815000%29+from+INFORMATION_SCHEMA.SYSTEM_COLUMNS+where+TABLE_NAME+%3D+%27SYSTEM_COLUMNS%27+and+COLUMN_NAME+%3D+%27TABLE_NAME%27%29+--+ HTTP/1.1"" 302 558 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop+and+exists+%28+select+%22java.lang.Thread.sleep%22%2815000%29+from+INFORMATION_SCHEMA.SYSTEM_COLUMNS+where+TABLE_NAME+%3D+%27SYSTEM_COLUMNS%27+and+COLUMN_NAME+%3D+%27TABLE_NAME%27%29+--+,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
958,"10.42.0.234 - - [12/May/2026:22:51:06 +0000] ""GET /api/Feedbacks.bak HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Nikto/2.5.0""",GET,/api/Feedbacks.bak,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
1491,"10.42.1.207 - - [12/May/2026:16:08:56 +0000] ""GET /rest/admin/trace.axd HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/admin/trace.axd,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
494,"10.42.3.18 - - [13/May/2026:13:00:54 +0000] ""POST /api/Feedbacks.bak HTTP/1.1"" 403 - ""https://juice-shop.vtsolutions.it/"" ""sqlmap/1.8.4#stable (https://sqlmap.org)""",GET,/api/Feedbacks.bak,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
1425,"10.42.0.234 - - [12/May/2026:15:32:52 +0000] ""POST /main.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/main.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
48,"10.42.1.207 - - [12/May/2026:16:08:51 +0000] ""GET /redirect?to=%2B HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%2B,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1345,"10.42.1.207 - - [12/May/2026:16:17:57 +0000] ""GET /rest/admin%20-%20Copy%20(3)/application-version HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/admin%20-%20Copy%20(3)/application-version,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1065,"10.42.0.234 - - [12/May/2026:15:32:39 +0000] ""POST /application/node_modules?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
430,"10.42.0.234 - - [13/May/2026:14:42:24 +0000] ""GET /server-status HTTP/1.1"" 400 - ""https://juice-shop.vtsolutions.it/"" ""Nikto/2.5.0""",GET,/server-status,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
451,"10.42.1.207 - - [12/May/2026:16:13:29 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
714,"10.42.1.94 - - [12/May/2026:18:18:39 +0000] ""GET /rest/saveLoginIp HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""python-requests/2.32.3""",GET,/rest/saveLoginIp,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
1164,"10.42.1.207 - - [12/May/2026:15:32:48 +0000] ""POST /assets/public/images/products/permafrost.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/products/permafrost.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
381,"10.42.1.207 - - [13/May/2026:06:37:24 +0000] ""POST /api/Recyles HTTP/1.1"" 403 162 ""https://juice-shop.vtsolutions.it/"" ""sqlmap/1.8.4#stable (https://sqlmap.org)""",GET,/api/Recyles,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
176,"10.42.2.150 - - [12/May/2026:16:09:20 +0000] ""POST /rest/user/login HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
261,"10.42.1.222 - - [12/May/2026:17:56:01 +0000] ""GET /api/BasketItems/admin%27--%20 HTTP/1.1"" 200 363 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0""",GET,/api/BasketItems/admin%27--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
124,"10.42.2.150 - - [12/May/2026:16:17:54 +0000] ""GET /rest/admin.old HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/admin.old,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1467,"10.42.0.234 - - [12/May/2026:16:07:23 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/user,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
949,"10.42.2.150 - - [13/May/2026:13:29:41 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15""",GET,/api,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
226,"10.42.2.150 - - [12/May/2026:16:22:46 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
595,"10.42.1.207 - - [12/May/2026:16:13:06 +0000] ""GET /redirect?to=%7D%29%3B HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%7D%29%3B,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
88,"10.42.2.150 - - [12/May/2026:15:32:36 +0000] ""POST /api/Quantitys?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 401 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/api/Quantitys?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1465,"10.42.0.234 - - [12/May/2026:16:20:21 +0000] ""TRACE /rest/memories/ HTTP/1.1"" 500 - ""-"" ""-""",TRACE,/rest/memories/,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
901,"10.42.0.234 - - [12/May/2026:16:07:31 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
680,"10.42.2.150 - - [12/May/2026:16:20:22 +0000] ""TRACE /api/Quantitys/ HTTP/1.1"" 500 - ""-"" ""-""",TRACE,/api/Quantitys/,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1143,"10.42.0.234 - - [12/May/2026:16:14:00 +0000] ""GET /rest/user/login.bac HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/user/login.bac,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1392,"10.42.2.150 - - [12/May/2026:14:56:10 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
99,"10.42.3.201 - - [13/May/2026:08:13:51 +0000] ""POST /rest/user/login HTTP/1.1"" 401 269 ""https://juice-shop.vtsolutions.it/"" ""curl/8.5.0""",POST,/rest/user/login,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
328,"10.42.2.150 - - [12/May/2026:16:16:01 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""python-requests/2.32.3""",GET,/api,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
118,"10.42.1.207 - - [12/May/2026:16:08:46 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1105,"10.42.0.234 - - [12/May/2026:16:05:41 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
555,"10.42.1.207 - - [12/May/2026:16:06:52 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
918,"10.42.0.234 - - [12/May/2026:15:32:55 +0000] ""POST /rest/admin?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/rest/admin?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1160,"10.42.0.12 - - [13/May/2026:01:58:55 +0000] ""GET /api/Orders HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0""",GET,/api/Orders,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
35,"10.42.1.207 - - [12/May/2026:16:14:12 +0000] ""GET /api/SecurityQuestions.log HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/api/SecurityQuestions.log,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1251,"10.42.1.195 - - [13/May/2026:12:56:26 +0000] ""POST /ftp/package.json.bak HTTP/1.1"" 400 26 ""https://juice-shop.vtsolutions.it/"" ""python-requests/2.32.3""",POST,/ftp/package.json.bak,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
1201,"10.42.1.207 - - [12/May/2026:16:12:40 +0000] ""GET /rest/admin HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/admin,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
202,"10.42.2.150 - - [12/May/2026:16:13:37 +0000] ""GET /api/.svn/text-base/Quantitys.svn-base HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/api/.svn/text-base/Quantitys.svn-base,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
636,"10.42.1.207 - - [12/May/2026:16:20:27 +0000] ""TRACE /api/Quantitys HTTP/1.1"" 500 - ""-"" ""-""",TRACE,/api/Quantitys,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
190,"10.42.1.222 - - [12/May/2026:18:36:39 +0000] ""POST /actuator/env HTTP/1.1"" 406 162 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",GET,/actuator/env,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
482,"10.42.1.207 - - [12/May/2026:16:06:54 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
6,"10.42.2.150 - - [12/May/2026:15:32:42 +0000] ""POST /application/node_modules/express/lib/router/index.js:328:13?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/express/lib/router/index.js:328:13?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
763,"10.42.1.207 - - [12/May/2026:15:32:41 +0000] ""POST /application/node_modules/express/lib/router/index.js:376:14?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/express/lib/router/index.js:376:14?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
774,"10.42.1.207 - - [12/May/2026:15:32:46 +0000] ""POST /assets/public/images/carousel/5.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/carousel/5.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
749,"10.42.0.12 - - [13/May/2026:04:02:35 +0000] ""GET /.git/config HTTP/1.1"" 400 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/.git/config,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
1450,"10.42.2.150 - - [12/May/2026:16:20:22 +0000] ""TRACE /rest/memories/ HTTP/1.1"" 500 - ""-"" ""-""",TRACE,/rest/memories/,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
393,"10.42.1.207 - - [12/May/2026:16:07:11 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
606,"10.42.0.234 - - [12/May/2026:16:08:39 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1410,"10.42.0.234 - - [12/May/2026:15:32:55 +0000] ""POST /rest/captcha?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/rest/captcha?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1074,"10.42.0.99 - - [12/May/2026:20:45:06 +0000] ""POST /rest/admin HTTP/1.1"" 400 162 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0""",GET,/rest/admin,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
917,"10.42.0.234 - - [12/May/2026:15:33:57 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
